image_path,class_name,class_index,split
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\561.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_308.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_150.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\584.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_273.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_266.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_295.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\505.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_391.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_387.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\635.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\594.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_360.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_371.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_195.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_237.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\585.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_230.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_350.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_268.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_297.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\543.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_221.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_210.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\507.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_288.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_262.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_166.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_298.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\581.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_336.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_286.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_234.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_238.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\546.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_257.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\600.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\597.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\573.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\535.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\562.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_303.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_315.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\587.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_362.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_398.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_245.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_261.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_156.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_148.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\588.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_412.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\591.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_278.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_243.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_307.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_401.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_355.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\632.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\547.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_162.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_246.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_192.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\524.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\642.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\542.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_198.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\636.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_351.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_163.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_413.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_280.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_380.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_147.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_333.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\608.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\550.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_159.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\630.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_217.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_227.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\602.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_224.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_276.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_167.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_233.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\568.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\644.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_402.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_174.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\641.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\534.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\549.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\620.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_367.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_223.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_393.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_176.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_347.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\554.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_231.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\580.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_334.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_279.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\533.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_157.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_384.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_212.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\img_220.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Basal Cell Carcinoma\566.jpg,Basal Cell Carcinoma,1,train
D:\NCKH_V2\Data\train\Darier_s Disease\1302.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\11608.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1278.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1322.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1328.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1267.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1301.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1320.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\8593.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1292.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\1272.jpg,Darier_s Disease,2,val
D:\NCKH_V2\Data\train\Darier_s Disease\8597.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11605.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1279.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11611.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1269.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1289.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8596.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1319.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1327.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1316.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1296.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1303.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1306.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11597.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1277.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\10652.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1273.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1300.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11603.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1287.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8595.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1305.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8588.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1288.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1271.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1311.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8591.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11601.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11595.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11598.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1307.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1299.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1313.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1284.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1276.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11602.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11609.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1326.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11600.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1304.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1268.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\10651.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\10653.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11610.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1309.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1275.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1291.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11596.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\10654.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1310.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1315.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1314.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1280.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1321.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1324.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1281.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8589.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1297.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1274.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1285.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1282.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\1266.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\8590.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11606.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Darier_s Disease\11607.jpg,Darier_s Disease,2,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032941.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0001130.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0011677.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029824.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026629.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033675.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031735.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025223.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025373.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025504.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027876.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033860.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030830.jpg,Dermatofibroma,3,val
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033808.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033626.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029891.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030757.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0034135.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025314.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029052.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031443.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024396.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024994.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026473.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026254.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031429.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024386.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031457.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030870.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030321.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029177.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031358.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025668.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033891.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027648.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025903.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0028880.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027044.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027008.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0001114.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029297.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030011.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033790.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024845.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027216.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032613.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024318.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026789.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029967.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029962.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025622.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029578.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029130.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025771.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026313.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027613.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0011865.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0011410.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030665.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027488.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024553.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025302.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029973.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025154.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032642.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032138.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032468.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0031271.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033780.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0032114.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0024330.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027107.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0028346.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029783.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025954.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0011433.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0033810.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026471.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0027626.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0028926.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030021.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0025980.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0026417.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0030427.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0011478.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Dermatofibroma\ISIC_0029248.jpg,Dermatofibroma,3,train
D:\NCKH_V2\Data\train\Epidermolysis Bullosa Pruriginosa\1816.jpg,Epidermolysis Bullosa Pruriginosa,4,val
D:\NCKH_V2\Data\train\Epidermolysis Bullosa Pruriginosa\1827.jpg,Epidermolysis Bullosa Pruriginosa,4,val
D:\NCKH_V2\Data\train\Epidermolysis Bullosa Pruriginosa\1779.jpg,Epidermolysis Bullosa Pruriginosa,4,val
D:\NCKH_V2\Data\train\Epidermolysis Bullosa Pruriginosa\1799.jpg,Epidermolysis Bullosa Pruriginosa,4,val
